IMAGE\LABEL	airplane	bare-soil	buildings	cars	chaparral	court	dock	field	grass	mobile-home	pavement	sand	sea	ship	tanks	trees	water
mobilehomepark48	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark51	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark53	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark54	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark55	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark56	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark57	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
mobilehomepark58	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark59	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark60	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark61	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
mobilehomepark62	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark63	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark64	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark65	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark66	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark67	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark68	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark69	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark70	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark71	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark72	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark73	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark74	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark75	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark76	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
mobilehomepark77	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark78	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark79	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark80	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
mobilehomepark81	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
mobilehomepark82	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark83	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark85	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark86	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark89	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark90	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark91	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark92	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark93	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark94	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark95	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
mobilehomepark96	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark97	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark98	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0
mobilehomepark99	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0
overpass00	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass02	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
overpass03	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
overpass04	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
overpass05	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
overpass06	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
overpass07	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
overpass08	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
overpass09	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
overpass10	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass11	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
overpass13	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass15	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass17	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass19	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass21	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass23	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass24	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass25	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass26	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
overpass27	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass28	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass29	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
overpass30	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
overpass31	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass32	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass33	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass34	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass35	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass36	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass37	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass38	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass39	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass40	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass41	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass42	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass43	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass44	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass45	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass46	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass47	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass48	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass49	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
overpass50	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass51	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass52	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass53	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass54	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass55	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass56	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass57	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass58	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass59	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass60	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass61	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass62	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass63	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass64	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass65	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass66	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass67	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass68	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass69	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass70	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass71	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass72	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass73	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass74	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass75	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass76	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass77	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass78	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass79	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass80	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass81	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass82	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass83	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass84	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass85	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass86	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
overpass87	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass88	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass89	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass90	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass91	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass92	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass93	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass94	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass95	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
overpass96	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass97	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
overpass98	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
overpass99	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot00	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot01	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot02	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot03	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot04	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot05	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot06	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot07	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot08	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot09	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot10	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot11	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot12	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot13	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot14	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot15	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot16	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot17	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot18	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot19	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot20	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot21	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot22	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot23	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot24	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot25	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot26	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
parkinglot27	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot28	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
parkinglot29	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
parkinglot30	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot31	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot32	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot33	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot34	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot35	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot36	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot37	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot38	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot39	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot40	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot41	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot42	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot43	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot44	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot45	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot46	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot47	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot48	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot49	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot50	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot51	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot52	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot53	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot54	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot55	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot56	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot57	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot58	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot59	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
parkinglot60	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot61	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot62	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot63	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0
parkinglot64	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot65	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot66	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot67	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot68	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot69	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot70	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot71	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot72	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot73	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot74	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot75	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot76	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot77	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot78	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot79	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot80	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot81	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot82	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot83	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot84	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot85	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot86	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot87	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot88	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot89	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot90	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot91	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot92	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot93	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot94	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot95	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot96	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot97	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
parkinglot98	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
parkinglot99	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
river00	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river01	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river02	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
river03	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river06	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
river08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
river09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
river16	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river17	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river18	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river21	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river23	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
river25	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1
river29	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
river30	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
river31	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
river32	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
river33	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
river34	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river35	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
river37	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1
river38	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river39	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river40	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river41	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river42	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river43	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river44	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river45	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river46	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river47	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river48	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river49	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river50	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river51	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river52	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
river53	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
river54	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1
river55	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1
river57	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1
river58	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1
river60	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
river63	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
river65	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
river67	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
river69	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
river70	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
river71	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
river72	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
river73	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
river74	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
river76	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
river84	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
river88	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
river90	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
river91	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
river93	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
river98	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
river99	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
runway00	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway01	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway03	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway04	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway06	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway08	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway09	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway10	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway11	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway12	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway13	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway14	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway15	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway16	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway17	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway18	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway19	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway20	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway21	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway22	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway23	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway24	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway25	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway26	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway27	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway28	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway29	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway30	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway31	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway32	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway33	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway34	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway35	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway36	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway37	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway38	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway39	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway40	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway41	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway42	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway43	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway44	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway45	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway46	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway47	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway48	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway49	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway50	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
runway54	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
runway57	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
runway58	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
runway65	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
runway67	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
